"REF_DATE","GEO","DGUID","Country of residence","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Yukon","2016A000260","Iraq","Persons","249","units","0","v129180","12.141","0","","","","0"
"2020-02","Yukon","2016A000260","Iraq","Persons","249","units","0","v129180","12.141","0","","","","0"
"2020-03","Yukon","2016A000260","Iraq","Persons","249","units","0","v129180","12.141","0","","","","0"
"2020-04","Yukon","2016A000260","Iraq","Persons","249","units","0","v129180","12.141","0","","","","0"
"2019-12","Yukon","2016A000260","Israel","Persons","249","units","0","v129173","12.126","0","","","","0"
"2020-01","Yukon","2016A000260","Israel","Persons","249","units","0","v129173","12.126","0","","","","0"
"2020-02","Yukon","2016A000260","Israel","Persons","249","units","0","v129173","12.126","0","","","","0"
"2020-03","Yukon","2016A000260","Israel","Persons","249","units","0","v129173","12.126","0","","","","0"
"2020-04","Yukon","2016A000260","Israel","Persons","249","units","0","v129173","12.126","0","","","","0"
"2019-12","Yukon","2016A000260","Japan","Persons","249","units","0","v129174","12.127","0","","","","0"
"2020-01","Yukon","2016A000260","Japan","Persons","249","units","0","v129174","12.127","0","","","","0"
"2020-02","Yukon","2016A000260","Japan","Persons","249","units","0","v129174","12.127","0","","","","0"
"2020-03","Yukon","2016A000260","Japan","Persons","249","units","0","v129174","12.127","3","","","","0"
"2020-04","Yukon","2016A000260","Japan","Persons","249","units","0","v129174","12.127","0","","","","0"
"2019-12","Yukon","2016A000260","Jordan","Persons","249","units","0","v129181","12.142","0","","","","0"
"2020-01","Yukon","2016A000260","Jordan","Persons","249","units","0","v129181","12.142","0","","","","0"
"2020-02","Yukon","2016A000260","Jordan","Persons","249","units","0","v129181","12.142","0","","","","0"
"2020-03","Yukon","2016A000260","Jordan","Persons","249","units","0","v129181","12.142","0","","","","0"
"2020-04","Yukon","2016A000260","Jordan","Persons","249","units","0","v129181","12.142","0","","","","0"
"2019-12","Yukon","2016A000260","Kazakhstan","Persons","249","units","0","v129069","12.38","0","","","","0"
"2020-01","Yukon","2016A000260","Kazakhstan","Persons","249","units","0","v129069","12.38","0","","","","0"
"2020-02","Yukon","2016A000260","Kazakhstan","Persons","249","units","0","v129069","12.38","0","","","","0"
"2020-03","Yukon","2016A000260","Kazakhstan","Persons","249","units","0","v129069","12.38","0","","","","0"
"2020-04","Yukon","2016A000260","Kazakhstan","Persons","249","units","0","v129069","12.38","0","","","","0"
"2019-12","Yukon","2016A000260","Korea, North","Persons","249","units","0","v129182","12.143","0","","","","0"
"2020-01","Yukon","2016A000260","Korea, North","Persons","249","units","0","v129182","12.143","0","","","","0"
"2020-02","Yukon","2016A000260","Korea, North","Persons","249","units","0","v129182","12.143","0","","","","0"
"2020-03","Yukon","2016A000260","Korea, North","Persons","249","units","0","v129182","12.143","0","","","","0"
"2020-04","Yukon","2016A000260","Korea, North","Persons","249","units","0","v129182","12.143","0","","","","0"
"2019-12","Yukon","2016A000260","Korea, South","Persons","249","units","0","v129183","12.144","0","","","","0"
"2020-01","Yukon","2016A000260","Korea, South","Persons","249","units","0","v129183","12.144","0","","","","0"
"2020-02","Yukon","2016A000260","Korea, South","Persons","249","units","0","v129183","12.144","0","","","","0"
"2020-03","Yukon","2016A000260","Korea, South","Persons","249","units","0","v129183","12.144","0","","","","0"
"2020-04","Yukon","2016A000260","Korea, South","Persons","249","units","0","v129183","12.144","0","","","","0"
"2019-12","Yukon","2016A000260","Kuwait","Persons","249","units","0","v129184","12.145","0","","","","0"
"2020-01","Yukon","2016A000260","Kuwait","Persons","249","units","0","v129184","12.145","0","","","","0"
"2020-02","Yukon","2016A000260","Kuwait","Persons","249","units","0","v129184","12.145","0","","","","0"
"2020-03","Yukon","2016A000260","Kuwait","Persons","249","units","0","v129184","12.145","0","","","","0"
"2020-04","Yukon","2016A000260","Kuwait","Persons","249","units","0","v129184","12.145","0","","","","0"
"2019-12","Yukon","2016A000260","Kyrgyzstan","Persons","249","units","0","v129070","12.39","0","","","","0"
"2020-01","Yukon","2016A000260","Kyrgyzstan","Persons","249","units","0","v129070","12.39","0","","","","0"
"2020-02","Yukon","2016A000260","Kyrgyzstan","Persons","249","units","0","v129070","12.39","0","","","","0"
"2020-03","Yukon","2016A000260","Kyrgyzstan","Persons","249","units","0","v129070","12.39","0","","","","0"
"2020-04","Yukon","2016A000260","Kyrgyzstan","Persons","249","units","0","v129070","12.39","0","","","","0"
"2019-12","Yukon","2016A000260","Laos","Persons","249","units","0","v129185","12.146","0","","","","0"
"2020-01","Yukon","2016A000260","Laos","Persons","249","units","0","v129185","12.146","0","","","","0"
"2020-02","Yukon","2016A000260","Laos","Persons","249","units","0","v129185","12.146","0","","","","0"
"2020-03","Yukon","2016A000260","Laos","Persons","249","units","0","v129185","12.146","0","","","","0"
"2020-04","Yukon","2016A000260","Laos","Persons","249","units","0","v129185","12.146","0","","","","0"
"2019-12","Yukon","2016A000260","Lebanon","Persons","249","units","0","v129186","12.147","0","","","","0"
"2020-01","Yukon","2016A000260","Lebanon","Persons","249","units","0","v129186","12.147","0","","","","0"
"2020-02","Yukon","2016A000260","Lebanon","Persons","249","units","0","v129186","12.147","0","","","","0"
"2020-03","Yukon","2016A000260","Lebanon","Persons","249","units","0","v129186","12.147","0","","","","0"
"2020-04","Yukon","2016A000260","Lebanon","Persons","249","units","0","v129186","12.147","0","","","","0"
"2019-12","Yukon","2016A000260","Macao","Persons","249","units","0","v129188","12.148","0","","","","0"
"2020-01","Yukon","2016A000260","Macao","Persons","249","units","0","v129188","12.148","0","","","","0"
"2020-02","Yukon","2016A000260","Macao","Persons","249","units","0","v129188","12.148","0","","","","0"
"2020-03","Yukon","2016A000260","Macao","Persons","249","units","0","v129188","12.148","0","","","","0"
"2020-04","Yukon","2016A000260","Macao","Persons","249","units","0","v129188","12.148","0","","","","0"
"2019-12","Yukon","2016A000260","Malaysia","Persons","249","units","0","v129189","12.149","1","","","","0"
"2020-01","Yukon","2016A000260","Malaysia","Persons","249","units","0","v129189","12.149","0","","","","0"
"2020-02","Yukon","2016A000260","Malaysia","Persons","249","units","0","v129189","12.149","0","","","","0"
"2020-03","Yukon","2016A000260","Malaysia","Persons","249","units","0","v129189","12.149","0","","","","0"
"2020-04","Yukon","2016A000260","Malaysia","Persons","249","units","0","v129189","12.149","0","","","","0"
"2019-12","Yukon","2016A000260","Maldives","Persons","249","units","0","v129190","12.150","0","","","","0"
"2020-01","Yukon","2016A000260","Maldives","Persons","249","units","0","v129190","12.150","0","","","","0"
"2020-02","Yukon","2016A000260","Maldives","Persons","249","units","0","v129190","12.150","0","","","","0"
"2020-03","Yukon","2016A000260","Maldives","Persons","249","units","0","v129190","12.150","0","","","","0"
"2020-04","Yukon","2016A000260","Maldives","Persons","249","units","0","v129190","12.150","0","","","","0"
"2019-12","Yukon","2016A000260","Mongolia","Persons","249","units","0","v129191","12.151","0","","","","0"
"2020-01","Yukon","2016A000260","Mongolia","Persons","249","units","0","v129191","12.151","0","","","","0"
"2020-02","Yukon","2016A000260","Mongolia","Persons","249","units","0","v129191","12.151","0","","","","0"
"2020-03","Yukon","2016A000260","Mongolia","Persons","249","units","0","v129191","12.151","0","","","","0"
"2020-04","Yukon","2016A000260","Mongolia","Persons","249","units","0","v129191","12.151","0","","","","0"
"2019-12","Yukon","2016A000260","Nepal","Persons","249","units","0","v129193","12.153","0","","","","0"
"2020-01","Yukon","2016A000260","Nepal","Persons","249","units","0","v129193","12.153","0","","","","0"
"2020-02","Yukon","2016A000260","Nepal","Persons","249","units","0","v129193","12.153","0","","","","0"
"2020-03","Yukon","2016A000260","Nepal","Persons","249","units","0","v129193","12.153","0","","","","0"
"2020-04","Yukon","2016A000260","Nepal","Persons","249","units","0","v129193","12.153","0","","","","0"
"2019-12","Yukon","2016A000260","Oman","Persons","249","units","0","v129194","12.154","0","","","","0"
"2020-01","Yukon","2016A000260","Oman","Persons","249","units","0","v129194","12.154","0","","","","0"
"2020-02","Yukon","2016A000260","Oman","Persons","249","units","0","v129194","12.154","0","","","","0"
"2020-03","Yukon","2016A000260","Oman","Persons","249","units","0","v129194","12.154","0","","","","0"
"2020-04","Yukon","2016A000260","Oman","Persons","249","units","0","v129194","12.154","0","","","","0"
"2019-12","Yukon","2016A000260","Pakistan","Persons","249","units","0","v129195","12.155","0","","","","0"
"2020-01","Yukon","2016A000260","Pakistan","Persons","249","units","0","v129195","12.155","0","","","","0"
"2020-02","Yukon","2016A000260","Pakistan","Persons","249","units","0","v129195","12.155","0","","","","0"
"2020-03","Yukon","2016A000260","Pakistan","Persons","249","units","0","v129195","12.155","0","","","","0"
"2020-04","Yukon","2016A000260","Pakistan","Persons","249","units","0","v129195","12.155","0","","","","0"
"2019-12","Yukon","2016A000260","Philippines","Persons","249","units","0","v129196","12.156","1","","","","0"
"2020-01","Yukon","2016A000260","Philippines","Persons","249","units","0","v129196","12.156","0","","","","0"
"2020-02","Yukon","2016A000260","Philippines","Persons","249","units","0","v129196","12.156","2","","","","0"
"2020-03","Yukon","2016A000260","Philippines","Persons","249","units","0","v129196","12.156","0","","","","0"
"2020-04","Yukon","2016A000260","Philippines","Persons","249","units","0","v129196","12.156","0","","","","0"
"2019-12","Yukon","2016A000260","Qatar","Persons","249","units","0","v129197","12.157","0","","","","0"
"2020-01","Yukon","2016A000260","Qatar","Persons","249","units","0","v129197","12.157","0","","","","0"
"2020-02","Yukon","2016A000260","Qatar","Persons","249","units","0","v129197","12.157","0","","","","0"
"2020-03","Yukon","2016A000260","Qatar","Persons","249","units","0","v129197","12.157","0","","","","0"
"2020-04","Yukon","2016A000260","Qatar","Persons","249","units","0","v129197","12.157","0","","","","0"
"2019-12","Yukon","2016A000260","Saudi Arabia","Persons","249","units","0","v129199","12.158","0","","","","0"
"2020-01","Yukon","2016A000260","Saudi Arabia","Persons","249","units","0","v129199","12.158","0","","","","0"
"2020-02","Yukon","2016A000260","Saudi Arabia","Persons","249","units","0","v129199","12.158","0","","","","0"
"2020-03","Yukon","2016A000260","Saudi Arabia","Persons","249","units","0","v129199","12.158","0","","","","0"
"2020-04","Yukon","2016A000260","Saudi Arabia","Persons","249","units","0","v129199","12.158","0","","","","0"
"2019-12","Yukon","2016A000260","Singapore","Persons","249","units","0","v129200","12.159","0","","","","0"
"2020-01","Yukon","2016A000260","Singapore","Persons","249","units","0","v129200","12.159","0","","","","0"
"2020-02","Yukon","2016A000260","Singapore","Persons","249","units","0","v129200","12.159","0","","","","0"
"2020-03","Yukon","2016A000260","Singapore","Persons","249","units","0","v129200","12.159","2","","","","0"
"2020-04","Yukon","2016A000260","Singapore","Persons","249","units","0","v129200","12.159","0","","","","0"
"2019-12","Yukon","2016A000260","Sri Lanka","Persons","249","units","0","v129201","12.160","0","","","","0"
"2020-01","Yukon","2016A000260","Sri Lanka","Persons","249","units","0","v129201","12.160","0","","","","0"
"2020-02","Yukon","2016A000260","Sri Lanka","Persons","249","units","0","v129201","12.160","0","","","","0"
"2020-03","Yukon","2016A000260","Sri Lanka","Persons","249","units","0","v129201","12.160","0","","","","0"
"2020-04","Yukon","2016A000260","Sri Lanka","Persons","249","units","0","v129201","12.160","0","","","","0"
"2019-12","Yukon","2016A000260","Syria","Persons","249","units","0","v129202","12.161","0","","","","0"
"2020-01","Yukon","2016A000260","Syria","Persons","249","units","0","v129202","12.161","0","","","","0"
"2020-02","Yukon","2016A000260","Syria","Persons","249","units","0","v129202","12.161","0","","","","0"
"2020-03","Yukon","2016A000260","Syria","Persons","249","units","0","v129202","12.161","0","","","","0"
"2020-04","Yukon","2016A000260","Syria","Persons","249","units","0","v129202","12.161","0","","","","0"
"2019-12","Yukon","2016A000260","Tajikistan","Persons","249","units","0","v129088","12.55","0","","","","0"
"2020-01","Yukon","2016A000260","Tajikistan","Persons","249","units","0","v129088","12.55","0","","","","0"
"2020-02","Yukon","2016A000260","Tajikistan","Persons","249","units","0","v129088","12.55","0","","","","0"
"2020-03","Yukon","2016A000260","Tajikistan","Persons","249","units","0","v129088","12.55","0","","","","0"
"2020-04","Yukon","2016A000260","Tajikistan","Persons","249","units","0","v129088","12.55","0","","","","0"
"2019-12","Yukon","2016A000260","Taiwan","Persons","249","units","0","v129203","12.162","0","","","","0"
"2020-01","Yukon","2016A000260","Taiwan","Persons","249","units","0","v129203","12.162","0","","","","0"
"2020-02","Yukon","2016A000260","Taiwan","Persons","249","units","0","v129203","12.162","3","","","","0"
"2020-03","Yukon","2016A000260","Taiwan","Persons","249","units","0","v129203","12.162","0","","","","0"
"2020-04","Yukon","2016A000260","Taiwan","Persons","249","units","0","v129203","12.162","0","","","","0"
"2019-12","Yukon","2016A000260","Thailand","Persons","249","units","0","v129204","12.163","0","","","","0"
"2020-01","Yukon","2016A000260","Thailand","Persons","249","units","0","v129204","12.163","0","","","","0"
"2020-02","Yukon","2016A000260","Thailand","Persons","249","units","0","v129204","12.163","2","","","","0"
"2020-03","Yukon","2016A000260","Thailand","Persons","249","units","0","v129204","12.163","0","","","","0"
"2020-04","Yukon","2016A000260","Thailand","Persons","249","units","0","v129204","12.163","0","","","","0"
"2019-12","Yukon","2016A000260","Tibet","Persons","249","units","0","v129205","12.164","0","","","","0"
"2020-01","Yukon","2016A000260","Tibet","Persons","249","units","0","v129205","12.164","0","","","","0"
"2020-02","Yukon","2016A000260","Tibet","Persons","249","units","0","v129205","12.164","0","","","","0"
